ENVIRONMENTAL PROTECTION DEPARTMENT HONG KONG SPECIAL ADMINISTRATIVE REGION (CHINA) Hourly AQHI (December 2017)
Note:
1. The EPD has been reporting AQHI for individual stations on an hourly basis since 30.12.2013
2. Empty cells mean that AQHI data are not available for that period.
3. The AQHI information is based on raw data taken directly from EPD's Air Quality Monitoring Network.
"4. In case of station or equipment suspension due to maintenance, the data collection for calculation of AQHI at station will be affected, the data of a most similar station will then be adopted. Such AQHI will be marked with an asterisk (*)."
			
Date,Hour,Central/Western,Eastern,Kwun Tong,Sham Shui Po,Kwai Chung,Tsuen Wan,Tseung Kwan O,Yuen Long,Tuen Mun,Tung Chung,Tai Po,Sha Tin,Tap Mun,Causeway Bay,Central,Mong Kok
,04,4,3,3,3,3,4,3,3,4,3,3,3,2,3,3,3
,05,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,06,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
,07,3,3,3,2,3,3,2,3,3,3,2,3,2,3,3,3
,08,3,3,3,2,3,3,2,2,2,3,2,3,2,3,3,3
,09,3,3,3,2,3,3,2,2,2,2,2,3,2,4,3,3
,10,3,3,3,2,3,3,2,3,2,2,2,3,2,4,4,3
,11,3,3,3,3,3,2,2,3,3,3,3,3,3,4,4,3
,12,3,3,3,3,3,3*,4*,3,3,3,3,3,3,4,4,3
,13,3,4,3,3,3,3*,3*,4,3,3,4,3,4,4,4,4
,14,4,4,4,3,4,4*,4*,4,4,4*,4,4,4,5,5,4
,15,4,5,4,4,5,5,4*,5,5,5*,5,5,4,6,5,4
,16,5,5,5,5,5,5,5*,6,6,6*,5,5,4,7,6,5
,17,6,5,5,5,6,5,5*,6,7,6,5,5,4,8,7,6
,18,6,5,5,5,5,5,5*,5,6,6,5,5,4,8,7,5
,19,5,5,5,4,5,5,4,5,5,5,5,4,4,7,7,5
,20,5,4,4,4,4,4,4,4,4,5,4,4,3,6,6,4
,21,4,4,4,4,4,4,3,4,4,4,4,4,3,5,5,4
,22,4,4,4,3,3,3,3,4,4,3,3,3,3,5,4,4
,23,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3
,24,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3
,Daily Max,6,5,5,5,6,5,5,6,7,6,5,5,4,8,7,6
2017-12-05,01,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3
,02,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3
,03,3,3,3,2,3,2,3,3,3,2,3,3,3,3,3,3
,04,3,3,3,2,3,2,3,3,3,2,3,3,3,3,3,3
,05,3,3,3,2,3,2,3,3,3,2,3,3,3,3,3,3
,06,3,3,3,2,3,2,3,3,3,2,2,3,3,3,3,3
,07,3,3,3,3*,3,2,3,3,3,2,3,3,3,3,3,3
,08,3,3,3,3*,3,3,3,3,3,3,3,3,3,3,3,3
,09,3,3,3,3*,3,3,3,3,3,3,3,3,3,3,4,3
,10,3,3,3,3*,3,3,3,3,3,3,3,3,3,4,4,3
,11,3,3,3,3*,3,3,3,3,3,3,3,3,3,4,4,3
,12,4,4,4,3*,3,3,3,4,3,3,3,3,3,5,4,4
,13,4,4*,4,4*,4,3,4,4,4,3,4,4,4,5,4,4
,14,4,4*,4,4*,4,4,4,4,4,4,4,4,4,5,5,4
,15,4,5*,4,4,4,4,4,5,4,4,4,4,4,5,5,5
,16,4,5*,5,4,5,4,5,5,5,4,4,5,4,6,5,5
,17,4,5*,4,4,5,4,4,5,5,4,4,4,4,6,5,5
,18,4,4*,4,4,4,4,4,4,5,4,4,4*,4,6,5,4
,19,4,4,4,4,4,4,4,4,4,4,4,4*,4,5,5,4
,20,4,4,4,3,4,4,4,4,4,4,4,3,3,5,4,4
,21,4,4,4,3,4,4,3,3,4,3,3,3,3,5,4,4
,22,3,4,3,3,3,3,3,3,3,3,3,3,3,5,4,4
,23,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4
,24,3,3,3,3*,3,3,3,3,3,3,3,3,3,4,3,3
,Daily Max,4,5,5,4,5,4,5,5,5,4,4,5,4,6,5,5
2017-12-06,01,3,3,3,3*,3,3,3,3,3,3,3,3,3,4,3,3
,02,3,3,3,3*,3,3,3,3,3,3,3,3,3,4,3,3
,03,3,3,3,3*,3,3,3,3,3,3,3,3,3,4,3,3
,04,3,3,3,3*,3,3,3,3,3,3,3,3,3,4,3,3
,05,3,4,3,3*,3,3,3,3,3,3,3,3,*,4,3,3
,06,4,5,4,4*,3,3,4,3,3,3,3,3,4,4,4,4
,07,4,5,4,4*,4,3,4,3,3,3,3,3,4,4,4,4
,08,5,5,5,4*,4,4,5,3,3,3,4,4,4,5,5,4
,09,5,5,5,4*,4,4,5,3,3,4,4,4,4,5,5,5
,10,5,5,5,4*,5,4,4,3,3,4,4,4,4,5,5,5
,11,5,5,5,5*,5,5,4,4,4*,4,5,5,4,5,5,5
,12,5,5,5,5*,5,5,5,4,4*,4,5,5,4,6,5,5
,13,5,5,5,5*,5,5,5,5,5*,5,5*,5,5,6,6,5
,14,5,5,5,5*,6,5,5,5,5*,5,5*,5,5,6,6,6
,15,6,5,5,5*,6,6,5,5,5*,5,5*,6,5,6,6,6
,16,6,6,5,6,6,6,5,5*,6,5,6*,6,6,6,6,6
,17,6,6,6,6,6,6,6,6*,6,6,6,6,6,6,6,6
,18,6,6,6,6,6,6,6,6*,6,6,6,6,6,6,6,6
,19,6,6,6,6*,6,6,6,5,6,5,6,6,6,6,6,7
,20,6,6,6,6*,6,6,6,5,6,5,5,6,6,7,6,6
,21,6,6,6,6*,6,6,6,5,6,5,5,6,6,6,6,6
,22,6,6,5,6,5,6,6,5,6,5,5,6,6,6,6,6
,23,5,6,5,5,5,6,5,5,5,5,5,5,6,6,5,6
,24,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
,Daily Max,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,7
2017-12-07,01,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5
,02,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5
,03,5,5,5,4,5,5,5,4,4,4,5,5,5,5,5,5
,04,5,5,4,4,5,5,5,4,4,4,5,5,5,4,4,4
,05,4,5,4,4,4,4*,4,4,4,4,5,4,5,4,4,4
,06,4,5,4,4,4,4*,4,4,4,4,5,4,5,4,4,4
,07,5,5,4,4,4,4,5,4,4,4,5,4,5,4,4,4
,08,5,5,5,5,5,5,5,5,4,4,5,4,5,5,5,5
,09,5,5,5,5,5,5,5,5,4,4,5,5,4,6,5,5
,10,5,5,5,5,5,5,5,5,5,4,5,5,5,6,5,5
,11,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5
,12,5,5,5,5,5,5,5,5,5*,5,5,5,5,6,5,5
,13,5,5,5,5,5,5,5,6,5*,5*,6,5,5,6,5,6
,14,5,5,5,5,6,5,5,6,6*,5*,6,6,6,6,6,6
,15,6,6,6,5,6,5,6,7,6*,6*,6,6,7,7,6,6
,16,6,6,6,6,6*,6,6,7,7*,6*,7,6,7,7,6,6
,17,6,6,6,6,7*,6,6,7,7*,7,7,7,8,7,7,6
,18,7,6,6,7,7,7,6,7,7*,7,8,7,7,7,8,7
,19,7,6,7,7,8,7,6,6,6,6,7,7,6,8,9,8
,20,7,6,6,7,7,7,6,6,6,5,7,7,5,8,9,7
,21,6,6,6,6,6,6,5,5,5,4,6,6,5,8,8,7
,22,6,5,5,5,5,5,5,5,5,4,5,6,5,8,6,6
,23,5,5,5,5,5,5,5,5,5,4,5,5,5,7,5,5
,24,5,5,5,4,5,5,5,5,5,4,5,5,5,6,5,5
,Daily Max,7,6,7,7,8,7,6,7,7,7,8,7,8,8,9,8
2017-12-08,01,4,5,4,4,5,5,5,5,5,4,5,5,5,6,5,4
,02,4,5,4,4,4,4,4,5,5,4,4,4,5,5,4,4
,03,4,5,4,4,4,4,4,4,5,4,4,4,5,4,4,4
,04,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,05,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,06,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,07,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,08,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,09,4,4,4,4,5,4,4,4,4,4,4,4,4,5,5,4
,10,4,5,4,4,5,4,4,4,4,4,5,4,5,5,5,4
,11,4,5,5,4,5,5,5,5,5*,4,5,5,5,5,5,5
,12,5,5,5,5,5,5,5,5,5*,4,5,5,5,6,5,5
,13,5,5,5,5,6,5,5,6,6*,5,5,5,5,6,6,5
,14,5,6,5,5,6,6,6,6,6*,5,6,6,6,6,6,5
,15,6,6,6,6,6,6,6,6,6*,6,6,6,6,6,6,6
,16,6,6,6,6,6,6,6,6,6*,6,6,6,6,7,6,6
,17,6,6,6,6,6,6,6,6,6,5,6,6,6,7,6,6
,18,5,6,6,5,6,6,6,6,6,6,6,5,6,6,6,6
,19,5,6,5,5,6,5,5,5,6,5,5,5,5,6,7,5
,20,5,5,5,5,6,5,5,5,6,5,5,5,5,6,6*,5
,21,5,5,5,5,6,5,5,5,5,5,5,5,5,6,6*,5
,22,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5*,5
,23,5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,5
,24,5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,5
,Daily Max,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6
2017-12-09,01,5,5,5,5,5,5,5,5,6,5,5,5,5,6,5,5
,02,5,5,5,5,5,5,5,5,6,5,5,5,5,6,5,5
,03,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5
,04,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5
,05,5,5,5,5,5,5,5,5,6,4,5,5,5,5,5,5
,06,5,5,5,5,5,5,5,5,6,4,5,5,5,5,5,5
,07,5,5,5,5,5,5,5,5,6,3,5,5,5,5,5,5
,08,5,5,5,5,5,5,5,5,6,4,5,5,5,5,5,5
,09,5,5,5,5,5,5,5,5,6,4,5,5,5,6,6,5
,10,5,5,5,5,5,5,5,5,6,4,5,6,5,6,6,5
,11,5,5,5,5,6,5,5,6,6,5,6,6,5,6,6,6
,12,6,6,6,5,6,5,5,6,6,5,6,6,6,7,6,6
,13,6,6,6,6,6,6,6,6,7,6,7,6,6,8,6,6
,14,6,7,6,6,6,6,6,7,7,6,7,6,6,8,7,6
,15,6,7,7,6,7,6,7,7,7,7,8,7,7,8,7,7
,16,6,7,7,6,7,5,7,7,8,7,8,7,7,8,7,7
,17,7,7,7,7,7,5,7,8,8,7,8,8,7,8,8,8
,18,7,7,7,7,7,4,7,8,9,7,8,7,7,7,7,8
,19,7,7,7,7,7,4,7,8,9,6,7,7,7,8,7,8
,20,7,7,6,7,7,5*,6,8,9,6,7,6,6,8,7,7
,21,6,6,6,6,7,5*,6,7,8,5,6,6,6,8,7,7
,22,6,6,6,6,6,5*,5,6,8,5,6,6,5,7,6,7
,23,6,6,6,6,6,5*,5,6,7,5,6,5,5,7,6,6
,24,6,6,6,6,6,5*,5,5,7,5,5,5,5,6,6,6
,Daily Max,7,7,7,7,7,6,7,8,9,7,8,8,7,8,8,8
2017-12-10,01,6,6,6,6,6,5*,5,5,6,5,5,5,5,6,6,6
,02,6,6,6,5,6,5*,5,5,6,5,5,5,5,6,6,6
,03,6,6,5,5,6,5*,5,4,5,4,4,4,5,5,5,6
,04,5,6,5,5,6,5*,4,4,5,4,4,4,4,5,5,6
,05,5,5,5,5,5,5*,4,4,5,4,4,4,4,5,5,5
,06,5,5,5,5,5,5*,4,4,5,4,4,4,5,5,5,5
,07,5,5,5,5,5,5*,4,4,5,4,4,4,5,5,5,5
,08,5,5,5,5,5,5*,5,4,5,4,4,4,5,5,5,5
,09,6,5,5,5,6,5*,5,4,5,4,4,4,5,5,6,6
,10,6,6,5,5,6,5*,5,5,6,4,5,5,5,6,6,6
,11,6,6,5,5,6,5*,6,5,6,5,6,5,6,7,6,6
,12,6,6,6,6,6,5*,6,6,7,6,6,6,6,7,6,6
,13,6,7,6,6,7,6*,6,6,7,7,7,7,6,8,7,7
,14,7,7,7,6,8,7*,7,7,8,8,7,7,7,8,7,7
,15,8,7,7,7,8,8*,7,8,8,8,8,7,8,9,8,8
,16,8,7,7,8,9,8*,7,8,9,9,9,8,9,9,8,8
,17,8,8,8,8,9,9,8,9,10,9,9,8,9,9,9,9
,18,9,8,8,9,10,10,8,9,10,9,9,9,8,9,9,9
,19,9,8,9,9,9,9,7,9,10,8,8,8*,7,9,9,10
,20,9,8,9,9,9,9,7,8,9,7,8,7*,6,10,10,9
,21,9,8,9,8,8,8,7,7,8,6,7,6*,6,10,9,9
,22,8,7,8,7,8,7,6,7,8,6,6,6*,5,10,9,8
,23,8,7,7,6,8,7,6,7,8,5,6,6*,5,8,8,7
,24,7,6,6,6,8,6,6,6,7,5,6,6*,5,7,7,6
,Daily Max,9,8,9,9,10,10,8,9,10,9,9,9,9,10,10,10
2017-12-11,01,6,6,6,6,9,6,6,6,7,6,6,6*,5,6,6,6
,02,6,6,6,5,9,5,6,6,6,6,6,6*,5,6,6,6
,03,5,6,5,5,9,5,5,5,6,5,5,5*,5,5,5,5
,04,5,5,5,5,10,5,5,5,6,5,5,5*,5,5,5,5
,05,5,5,5,4,9,4,5,4*,5,4,4,4*,5,4,5,5
,06,4,5,4,4,9,4,5,5,5,3,4,4*,5,4,4,4
,07,4,5,4,4,9,4,4,5,5,3,4,4*,4,4,4,4
,08,4,4,4,4,4*,4,4,5,5,3,4,4*,4,5,4,4
,09,4,4,4,4,4*,4,4,5,5,3,4,4*,4,5,5,4
,10,4,5,5,4,5*,4,4,5,5,3,4,4*,4,5,5,5
,11,5,5,5,5,5*,5,5,5,5,4,4,5,5,6,5,5
,12,5,5*,5,5,5*,5,5,5,5,4,5,5,5,6,6*,5
,13,5,5*,5,5,5*,5,5,5,5,5,5,5,5,6,6*,6
,14,6,6,5,6,6*,6,6,6,6,5,6,6,6,6,6*,6
,15,6,6,6,6,6*,6,6,6,6,6,6,6,7,6,6,6
,16,6,6,6,6,6*,6,6,7,8,7,7,6,7,6,6,7
,17,6,6,6,6,6*,6,6,8,8,7,7,6,7,7,6,7
,18,6,6,6,6,6*,7,6,8,9,7,7,6,7*,7,6,7
,19,6,6,6,6,6,7,6,8,9,6,6,6,7*,7,6,7
,20,6,6,6,6,6,6,6,7,8,5,6,6,7,7,6,7
,21,6,7,6,6,6,6,6,6,7,5,6,6,7,7,6,7
,22,6,7,6,6,6,6,6,6,6,6,6,6,7,7,6,6
,23,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6
,24,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
,Daily Max,6,7,6,6,10,7,6,8,9,7,7,6,7,7,6,7
2017-12-12,01,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6
,02,6,6,5,5,5,6,6,6,6,6,6,5,6,6,6,6
,03,6,6,5,5,5,6,6,6,6,6,6,5,6,5,6,6
,04,5,6,5,5,5,5,6,6,6,5,6,5,6,5,5,5
,05,5,6,5,5,5,5,5,6,6,5,6,5,6,5,5,5
,06,5,6,5,5,5,5,5,6,6,5,6,5,5,5,5,5
,07,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
,08,5,5,5,5,5,5,5,5*,5,5,5,5,5,5,5,5
,09,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5
,10,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5
,11,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5
,12,6,6,5,5,6,6,5,5,5,5,6,5,5,6,6,6
,13,6,6,6,5,6,6,5*,5,6,5,6,6,5,6,6,6
,14,6,6,6,6,6,6,6*,6*,6,5,6,6,6,6,6,6
,15,6,7,6,6,6,6,6*,6*,7,6,7,6,6,7,7,6
,16,7,7,6,6,7,6,6*,7,7,6,7,7,*,7,7,7
,17,7,7,6,7,7,7,7*,7,7,6,7,7,*,7,7,7
,18,7,7,6,7,7,7,6*,7,7,7,7,7,6*,7,7,7
,19,6,6,6,6,6,6,6*,7,7,6,7,6,6*,7,7,7
,20,6,6,5,6,6,6,5,6,7,6,6,6,6*,6,6,6
,21,5,5,5,5,5,5,5,6,6,5,6,5,5,6,6,5
,22,5,5,4,5,5,5,5,5*,6,5,5,5,5,5,5,5
,23,4,5,4,4,4,4,4,5*,5,5,5,4,4,5,5,5
,24,4,4,4,4,4,4,4,4*,5,4,4,4,4,4,4,4
,Daily Max,7,7,6,7,7,7,7,7,7,7,7,7,6,7,7,7
2017-12-13,01,4,4,4,4,4,4,4,4*,4,4,4,4,4,4,4,4
,02,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3
,03,3,3,3,3,3,3,3,4,4,3,4,3,4,3,3,3
,04,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3
,05,3,3,3,3,3,3,3,3,3,3*,3,3,3,3,3,3
,06,3,3,3,3,3,3,3,3,3,3*,3,3,3,3,3,3
,07,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,08,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,09,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,10,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3
,11,3,3,3,3,3,3*,3,3,3,3,3,3,3,4,3,3
,12,3,3,3,3,3,3*,3,3,3,3,3,3,3,4,3,3*
,13,3,3,3,3,3,3*,3*,3,3,3,3,3,3,4,3,4*
,14,3,3,3,3,3,3*,3*,4,3,3,4,3,3,4,4,4*
,15,3,3,3,3,3,3*,3,4,3,3,4,3,4,4,4,4*
,16,3,4,3,3,3,3*,3,4,4,3,4,3,4,4,4,4
,17,4,4,3,4,3,3*,4,4,3,3,4,3,4,4,4,4
,18,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4
,19,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,20,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5
,21,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,22,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4
,23,3,4,3,3,3,4,3,4,4,3,4,3,4,4,4,4
,24,3,3,3,3,3,3,3,4,3,3,3,3,4,4,3,3
,Daily Max,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5
2017-12-14,01,3,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3
,02,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,03,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,04,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,05,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,06,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,07,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,08,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,09,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,10,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3
,11,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3
,12,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3
,13,3,4,3,3,3,3,3,3,3,3,4*,3,4,4,4,4
,14,3,4,3,3,3,3,4,4,3,3,4*,3,4,4,4,4
,15,3,4,3,4,4,4,4,4,4,4,4*,4,4,4,4,4
,16,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,17,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,18,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,5
,19,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5
,20,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5
,21,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4
,22,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4
,23,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4
,24,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4
,Daily Max,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5
2017-12-15,01,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,02,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,03,3,4,3,3,4,4,4,4,4,4,4,4,4,3,4,4
,04,3,4,3,3,3,4,4,4,4,4,4,3,4,3,3,3
,05,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
,06,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
,07,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,08,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,09,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,10,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3
,11,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4
,12,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4
,13,3,4,3,3,3,3,3,4,3,3,4,3,4,4,4,4
,14,4,4,3,4,4,4,4,4,4,3,4,3,4,4,4,4
,15,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4
,16,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,17,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4*
,18,4,4,4,4,5,5,4,5,6,5,5,4,4,4,4,5*
